Id,Id_user,Id_item,App_name,Genres,Developer,Release_date,Price,Recommend,Posted,Sentiment_analysis,Playtime_forever
105600tarjla,tarjla,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,2,15281
730tarjla,tarjla,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,23614
252490tarjla,tarjla,252490,Rust,Action,Facepunch Studios,2013.0,19.99,1,2014,2,76144
211820tarjla,tarjla,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2013,0,4639
304930tarjla,tarjla,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,1,11492
265750tarjla,tarjla,265750,Secret Ponchos,Action,Switchblade Monkeys Entertainment,2015.0,14.99,1,2015,1,110
276340deathnz1,deathnz1,276340,My Riding Stables: Life with Horses,Casual,Sproing,2014.0,9.99,1,2014,2,207
30493076561198104393251,76561198104393251,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,1,5012
49520redsncrimson,redsncrimson,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2013,2,16387
223510redsncrimson,redsncrimson,223510,Miasmata,Action,IonFx,2012.0,14.99,1,2013,1,2703
211820redsncrimson,redsncrimson,211820,Starbound,Action,Chucklefish,2016.0,14.99,1,2013,2,8148
274920redsncrimson,redsncrimson,274920,FaceRig,Animation &amp; Modeling,Holotech Studios,2015.0,14.99,1,2014,2,2318
240H1DD3NT3RR0R,H1DD3NT3RR0R,240,Counter-Strike: Source,Action,Valve,2004.0,19.99,1,2014,1,11941
105600H1DD3NT3RR0R,H1DD3NT3RR0R,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,1,34076
730H1DD3NT3RR0R,H1DD3NT3RR0R,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,28611
204300H1DD3NT3RR0R,H1DD3NT3RR0R,204300,Awesomenauts - the 2D moba,Action,Ronimo Games,2012.0,0.0,1,2013,2,16352
26875076561198071214618,76561198071214618,268750,Magicite,Action,SmashGames,2014.0,9.99,1,2015,2,1085
730t8s,t8s,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,42273
360870t8s,t8s,360870,Ultimate Tic-Tac-Toe,Casual,Tigerish Games,2015.0,0.0,1,2015,1,5
12900pikawuu2,pikawuu2,12900,AudioSurf,Indie,Dylan Fitterer,2008.0,9.99,1,2013,2,5794
301520Sammeh00,Sammeh00,301520,Robocraft,Action,Freejam,2017.0,0.0,1,2014,1,20972
6060Michaelele,Michaelele,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Action,Pandemic Studios,2005.0,9.99,1,2014,0,3192
730Michaelele,Michaelele,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,115670
107410Michaelele,Michaelele,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,1,2014,1,86
304930Michaelele,Michaelele,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,2,1297
33567076561198045754869,76561198045754869,335670,LISA,Adventure,Dingaling,2014.0,9.99,1,2015,0,2892
21508076561198076098774,76561198076098774,215080,WAKFU,Adventure,Ankama Studio,2014.0,0.0,1,2015,2,27931
27159076561198048417105,76561198048417105,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,1,21181
73076561198048417105,76561198048417105,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,67443
819076561198090842891,76561198090842891,8190,Just Cause 2,Action,Avalanche Studios,2010.0,14.99,1,2015,1,6531
22110076561198145436942,76561198145436942,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,67256
5003xotic26,3xotic26,500,Left 4 Dead,Action,Valve,2008.0,19.99,1,2014,2,12599
5503xotic26,3xotic26,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2013,2,6174
495203xotic26,3xotic26,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,2,2319
206420iamthetrashlord,iamthetrashlord,206420,Saints Row IV,Action,Deep Silver Volition,2013.0,14.99,1,2015,1,5118
213670iamthetrashlord,iamthetrashlord,213670,South Park™: The Stick of Truth™,Action,Obsidian Entertainment,2014.0,29.99,1,2014,2,2973
5503dster,3dster,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2015,2,352
23104076561198079990063,76561198079990063,231040,Beatbuddy: Tale of the Guardians,Action,Threaks,2013.0,9.99,1,2014,2,644
221100Forty-Nine,Forty-Nine,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,1,2578
221100L4M1NAS,L4M1NAS,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2015,2,8424
221100L4M1NAS,L4M1NAS,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2015,2,8424
221100L4M1NAS,L4M1NAS,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2015,2,8424
221100L4M1NAS,L4M1NAS,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2015,2,8424
4779076561198084542731,76561198084542731,47790,Medal of Honor™,Action,Electronic Arts,2010.0,19.99,1,2014,2,1775
346110mrpfresh,mrpfresh,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,0,141
70GamerFag,GamerFag,70,Half-Life,Action,Valve,1998.0,9.99,1,2011,1,590
220GamerFag,GamerFag,220,Half-Life 2,Action,Valve,2004.0,9.99,1,2011,2,4118
380GamerFag,GamerFag,380,Half-Life 2: Episode One,Action,Valve,2006.0,7.99,1,2011,2,1269
420GamerFag,GamerFag,420,Half-Life 2: Episode Two,Action,Valve,2007.0,7.99,1,2011,2,715
1250GamerFag,GamerFag,1250,Killing Floor,Action,Tripwire Interactive,2009.0,19.99,1,2010,2,33723
8190chidori_647,chidori_647,8190,Just Cause 2,Action,Avalanche Studios,2010.0,14.99,1,2013,1,4270
21100chidori_647,chidori_647,21100,F.E.A.R. 3,Action,Day 1 Studios,2011.0,19.99,0,2013,0,45
215470chidori_647,chidori_647,215470,Primal Carnage,Action,Lukewarm Media,2012.0,7.99,0,2013,0,85
219990chidori_647,chidori_647,219990,Grim Dawn,Action,Crate Entertainment,2016.0,24.99,1,2013,0,2893
213670chidori_647,chidori_647,213670,South Park™: The Stick of Truth™,Action,Obsidian Entertainment,2014.0,29.99,1,2014,1,2413
73076561198092227136,76561198092227136,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,18795
125076561198092227136,76561198092227136,1250,Killing Floor,Action,Tripwire Interactive,2009.0,19.99,1,2014,1,8694
4000hellcat59,hellcat59,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,1,11658
35450tbimperator,tbimperator,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action,Tripwire Interactive,2011.0,19.99,1,2012,2,2806
230410Allahu_Akbar666,Allahu_Akbar666,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2015,2,41994
304930Allahu_Akbar666,Allahu_Akbar666,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,0,2014,0,2241
248860ulramite,ulramite,248860,NEO Scavenger,Indie,Blue Bottle Games,2014.0,14.99,1,2014,1,6410
290020ulramite,ulramite,290020,LogicBots,Indie,Incandescent Games,2017.0,19.99,1,2014,1,104
29826076561198054040292,76561198054040292,298260,Only If,Adventure,Creability,2014.0,0.0,1,2015,1,144
221260I_DID_911_JUST_SAYING,I_DID_911_JUST_SAYING,221260,Little Inferno,Adventure,Tomorrow Corporation,2012.0,9.99,1,2013,1,835
333930diabeticfuck,diabeticfuck,333930,Dirty Bomb®,Action,Splash Damage,2015.0,0.0,0,2015,1,1798
287700diabeticfuck,diabeticfuck,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Action,Konami Digital Entertainment,2015.0,19.99,1,2015,1,3100
10560076561198054465623,76561198054465623,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,2,41676
11302076561198054465623,76561198054465623,113020,Monaco: What's Yours Is Mine,Action,Pocketwatch Games,2013.0,14.99,1,2014,1,475
30283076561198054465623,76561198054465623,302830,BLOCKADE 3D,Action,Shumkov Dmitriy,2014.0,0.0,0,2015,1,78
310370FrankoWalker,FrankoWalker,310370,The Way of Life Free Edition,Free to Play,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",2016.0,0.0,1,2015,1,21
221100LightfootSword7,LightfootSword7,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,0,2015,1,1942
204030SALTTHEW0UND,SALTTHEW0UND,204030,Fable - The Lost Chapters,Action,Lionhead Studios,2011.0,9.99,1,2014,2,669
730SALTTHEW0UND,SALTTHEW0UND,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,42748
248820SALTTHEW0UND,SALTTHEW0UND,248820,Risk of Rain,Action,"Hopoo Games, LLC",2013.0,9.99,1,2015,1,1412
550SALTTHEW0UND,SALTTHEW0UND,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2014,2,309
304930express157,express157,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,2,752
24276076561198074644990,76561198074644990,242760,The Forest,Action,Endnight Games Ltd,2014.0,14.99,1,2015,1,1791
918076561198074644990,76561198074644990,9180,Commander Keen,Action,id Software,1990.0,4.99,0,2013,0,21
73076561198064304806,76561198064304806,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,0,131044
10150TomoeMamiewe,TomoeMamiewe,10150,Prototype™,Action,Radical Entertainment,2009.0,19.99,1,2014,1,810
21495076561198057086148,76561198057086148,214950,Total War™: ROME II - Emperor Edition,Strategy,Creative Assembly,2013.0,59.95,1,2015,1,10354
220240Acidius99,Acidius99,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,3109
271590acorn13,acorn13,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,2,69185
291550AddzyTheBaddzy,AddzyTheBaddzy,291550,Brawlhalla,Action,Blue Mammoth Games,2017.0,0.0,1,2015,2,4498
62076561198167207237,76561198167207237,620,Portal 2,Action,Valve,2011.0,19.99,1,2015,2,2856
26593076561198167207237,76561198167207237,265930,Goat Simulator,Casual,Coffee Stain Studios,2014.0,9.99,1,2015,1,3402
39154076561198167207237,76561198167207237,391540,Undertale,Indie,tobyfox,2015.0,9.99,1,2015,0,1119
730cancerkek,cancerkek,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,42758
1009076561198073508075,76561198073508075,10090,Call of Duty: World at War,Action,Treyarch,2008.0,19.99,1,2014,2,9411
21868076561198073508075,76561198073508075,218680,Scribblenauts Unlimited,Adventure,5th Cell Media,2012.0,19.99,1,2014,1,596
22370advenger95,advenger95,22370,Fallout 3: Game of the Year Edition,RPG,Bethesda Game Studios,2009.0,19.99,1,2015,2,281
307690advenger95,advenger95,307690,Sleeping Dogs: Definitive Edition,Action,"United Front Games,Feral Interactive (Mac)",2014.0,29.99,1,2015,1,787
1250EndAtHallow,EndAtHallow,1250,Killing Floor,Action,Tripwire Interactive,2009.0,19.99,1,2015,1,8049
24861076561198015968275,76561198015968275,248610,Door Kickers,Action,KillHouse Games,2014.0,19.99,1,2015,1,263
208090Agiegamma,Agiegamma,208090,Loadout,Action,Edge of Reality,2014.0,0.0,1,2014,2,162
25034076561198082614708,76561198082614708,250340,Blockland,Action,"Eric Hartman,Ben Garney,Anthony Rotondo",2007.0,9.99,1,2014,2,3538
9450Agronoth,Agronoth,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",Strategy,Relic Entertainment,2008.0,12.99,0,2015,1,831
105600Agronoth,Agronoth,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,2,19179
104900Agronoth,Agronoth,104900,ORION: Prelude,Action,"Trek Industries, Inc",2013.0,0.99,1,2015,2,54
221640Agronoth,Agronoth,221640,Super Hexagon,Action,Terry Cavanagh,2012.0,2.99,1,2015,2,1636
262410UnholyFallenAngel,UnholyFallenAngel,262410,World of Guns: Gun Disassembly,Free to Play,Noble Empire Corp.,2014.0,0.0,1,2014,2,69
221040UnholyFallenAngel,UnholyFallenAngel,221040,Resident Evil 6 / Biohazard 6,Action,Capcom,2013.0,29.99,1,2014,1,4931
222940UnholyFallenAngel,UnholyFallenAngel,222940,THE KING OF FIGHTERS XIII STEAM EDITION,Action,SNK CORPORATION,2013.0,19.99,1,2015,2,5302
22110076561198068565589,76561198068565589,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,1,3066
28657076561198068565589,76561198068565589,286570,F1 2015,Racing,"Codemasters,Feral Interactive (Linux)",2015.0,39.99,1,2015,1,9571
4000SlutOnTheSpit,SlutOnTheSpit,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,2,533
208520NaruseAiria,NaruseAiria,208520,Omerta - City of Gangsters,Simulation,Haemimont Games,2013.0,14.99,1,2013,1,209
208520NaruseAiria,NaruseAiria,208520,Omerta - City of Gangsters,Simulation,Haemimont Games,2013.0,14.99,1,2013,1,209
208520NaruseAiria,NaruseAiria,208520,Omerta - City of Gangsters,Simulation,Haemimont Games,2013.0,14.99,1,2013,1,209
208520NaruseAiria,NaruseAiria,208520,Omerta - City of Gangsters,Simulation,Haemimont Games,2013.0,14.99,1,2013,1,209
108600NaruseAiria,NaruseAiria,108600,Project Zomboid,Indie,The Indie Stone,2013.0,14.99,1,2014,0,1932
108600NaruseAiria,NaruseAiria,108600,Project Zomboid,Indie,The Indie Stone,2013.0,14.99,1,2014,0,1932
108600NaruseAiria,NaruseAiria,108600,Project Zomboid,Indie,The Indie Stone,2013.0,14.99,1,2014,0,1932
108600NaruseAiria,NaruseAiria,108600,Project Zomboid,Indie,The Indie Stone,2013.0,14.99,1,2014,0,1932
317360NaruseAiria,NaruseAiria,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2014,2,82
317360NaruseAiria,NaruseAiria,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2014,2,82
317360NaruseAiria,NaruseAiria,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2014,2,82
317360NaruseAiria,NaruseAiria,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2014,2,82
23966076561198067713802,76561198067713802,239660,Soldier Front 2,Action,Dragonfly,2013.0,0.0,1,2015,1,335
30493076561198067713802,76561198067713802,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,2,1707
265930alansiulun,alansiulun,265930,Goat Simulator,Casual,Coffee Stain Studios,2014.0,9.99,1,2015,2,53
283920Albolah,Albolah,283920,Putt-Putt® Joins the Parade,Adventure,Humongous Entertainment,1992.0,6.99,1,2015,1,50
294650Albolah,Albolah,294650,Putt-Putt® Goes to the Moon,Adventure,Humongous Entertainment,1993.0,6.99,1,2015,1,51
23372076561198003056556,76561198003056556,233720,Surgeon Simulator,Action,Bossa Studios,2013.0,9.99,1,2014,1,35
12120maxpaynepillkiller,maxpaynepillkiller,12120,Grand Theft Auto: San Andreas,Action,Rockstar Games,2005.0,14.99,1,2015,1,2707
55230maxpaynepillkiller,maxpaynepillkiller,55230,Saints Row: The Third,Action,Volition,2011.0,9.99,1,2015,2,879
20809076561198095481910,76561198095481910,208090,Loadout,Action,Edge of Reality,2014.0,0.0,1,2014,0,1908
228280AlkalineDeath,AlkalineDeath,228280,Baldur's Gate: Enhanced Edition,RPG,Beamdog,2013.0,19.99,1,2015,1,3965
240760AlkalineDeath,AlkalineDeath,240760,Wasteland 2: Director's Cut,Adventure,inXile Entertainment,2014.0,39.99,1,2014,1,3276
25090076561198075935236,76561198075935236,250900,The Binding of Isaac: Rebirth,Action,"Nicalis, Inc.",2014.0,14.99,1,2015,2,24446
35450mintifreshbadger,mintifreshbadger,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action,Tripwire Interactive,2011.0,19.99,1,2015,1,8285
212680AlpacaRevolution,AlpacaRevolution,212680,FTL: Faster Than Light,Indie,Subset Games,2012.0,9.99,1,2014,2,1597
346110AlpacaRevolution,AlpacaRevolution,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,0,2015,1,505
239250smegmyfoodle,smegmyfoodle,239250,Castlevania: Lords of Shadow 2,Action,MercurySteam,2014.0,39.99,1,2015,0,2670
346010smegmyfoodle,smegmyfoodle,346010,Besiege,Indie,Spiderling Studios,2015.0,7.99,1,2015,2,786
31312076561198057869849,76561198057869849,313120,Stranded Deep,Adventure,Beam Team Games,2015.0,14.99,1,2015,2,427
17300lol_ursuchanoob,lol_ursuchanoob,17300,Crysis,Action,Crytek,2007.0,19.99,1,2014,1,734
220240lol_ursuchanoob,lol_ursuchanoob,220240,Far Cry 3,Action,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,1,3916
24240AMV72,AMV72,24240,PAYDAY™ The Heist,Action,OVERKILL Software,2011.0,14.99,1,2012,2,19316
206440AMV72,AMV72,206440,To the Moon,Adventure,Freebird Games,2011.0,9.99,1,2013,2,298
209100AMV72,AMV72,209100,Resident Evil: Operation Raccoon City,Action,Slant Six Games,2012.0,29.99,0,2012,0,32
218060AMV72,AMV72,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Action,Gaijin Games,2013.0,14.99,1,2013,2,1014
209000AMV72,AMV72,209000,Batman™: Arkham Origins,Action,"WB Games Montreal,Splash Damage",2013.0,19.99,1,2013,1,5059
22020076561198132540690,76561198132540690,220200,Kerbal Space Program,Indie,Squad,2015.0,39.99,1,2015,1,1363
9480711armageddoncarmageddon,711armageddoncarmageddon,9480,Saints Row 2,Action,Volition,2009.0,9.99,1,2015,2,2693
105600711armageddoncarmageddon,711armageddoncarmageddon,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,2,677
113020711armageddoncarmageddon,711armageddoncarmageddon,113020,Monaco: What's Yours Is Mine,Action,Pocketwatch Games,2013.0,14.99,1,2015,1,87
22230Andraison,Andraison,22230,Rock of Ages,Action,ACE Team,2011.0,9.99,1,2015,0,38
55076561198069560699,76561198069560699,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2013,2,432
887076561198069560699,76561198069560699,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,830
22076561198099625419,76561198099625419,220,Half-Life 2,Action,Valve,2004.0,9.99,1,2013,1,1057
1990076561198099625419,76561198099625419,19900,Far Cry® 2: Fortune's Edition,Action,Ubisoft Montreal,2008.0,9.99,1,2013,2,1331
20026076561198099625419,76561198099625419,200260,Batman: Arkham City - Game of the Year Edition,Action,"Rocksteady Studios,Feral Interactive (Mac)",2012.0,19.99,1,2014,1,3324
23041076561198099625419,76561198099625419,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2014,1,630
24154076561198099625419,76561198099625419,241540,State of Decay,Action,Undead Labs,2013.0,13.98,1,2013,1,927
22794076561198084032274,76561198084032274,227940,Heroes & Generals,Action,Reto-Moto,2016.0,0.0,0,2014,0,8925
17390Angrovar,Angrovar,17390,SPORE™,Simulation,Maxis™,2008.0,19.99,1,2014,2,3274
317360AngryAinsley,AngryAinsley,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2015,1,250
4000uradumbtit,uradumbtit,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2014,2,51999
274310uradumbtit,uradumbtit,274310,Always Sometimes Monsters,Indie,Vagabond Dog,2014.0,9.99,1,2014,1,659
730IKillNoobsFirst,IKillNoobsFirst,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,126915
34477076561198037888300,76561198037888300,344770,fault - milestone two side:above,Indie,ALICE IN DISSONANCE,2015.0,14.99,1,2015,2,307
223801234865654,1234865654,22380,Fallout: New Vegas,Action,Obsidian Entertainment,2010.0,9.99,1,2014,2,5578
990076561198084123358,76561198084123358,9900,Star Trek Online,Free to Play,Cryptic Studios,2010.0,0.0,1,2015,2,153999
107410Apachehavoc,Apachehavoc,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,0,2014,1,19977
49520ApexNZ,ApexNZ,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,1,9184
221640ApexNZ,ApexNZ,221640,Super Hexagon,Action,Terry Cavanagh,2012.0,2.99,1,2014,2,26
245490ApexNZ,ApexNZ,245490,Trials Fusion™,Racing,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",2014.0,19.99,1,2014,2,1271
313120ApexNZ,ApexNZ,313120,Stranded Deep,Adventure,Beam Team Games,2015.0,14.99,1,2015,1,2214
2076561198039441595,76561198039441595,20,Team Fortress Classic,Action,Valve,1999.0,4.99,0,2014,1,40
819076561198039441595,76561198039441595,8190,Just Cause 2,Action,Avalanche Studios,2010.0,14.99,1,2014,0,841
20908076561198039441595,76561198039441595,209080,Guns of Icarus Online,Action,Muse Games,2012.0,4.99,0,2014,0,702
22347076561198039441595,76561198039441595,223470,POSTAL 2,Action,Running With Scissors,2003.0,9.99,0,2014,1,796
11302076561198039441595,76561198039441595,113020,Monaco: What's Yours Is Mine,Action,Pocketwatch Games,2013.0,14.99,0,2014,1,493
26925076561198039441595,76561198039441595,269250,WORLD END ECONOMiCA episode.01,Indie,Spicy Tails,2014.0,12.99,1,2015,1,73
31951076561198039441595,76561198039441595,319510,Five Nights at Freddy's,Indie,Scott Cawthon,2014.0,4.99,0,2015,2,19
41786076561198039441595,76561198039441595,417860,Emily is Away,Adventure,Kyle Seeley,2015.0,0.0,1,2015,1,54
37716076561198036687918,76561198036687918,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,1,12331
730benjamin27,benjamin27,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,9915
104900AppoGetsSuperAdmin,AppoGetsSuperAdmin,104900,ORION: Prelude,Action,"Trek Industries, Inc",2013.0,0.99,1,2015,1,371
212500AppoGetsSuperAdmin,AppoGetsSuperAdmin,212500,The Lord of the Rings Online™,Free to Play,"Standing Stone Games, LLC",2012.0,0.0,1,2015,1,3328
105600XABLAUziitu,XABLAUziitu,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2015,1,5479
200210XABLAUziitu,XABLAUziitu,200210,Realm of the Mad God,Action,Wild Shadow Studios,2012.0,0.0,1,2013,1,442
214420XABLAUziitu,XABLAUziitu,214420,Gear Up,Action,Doctor Entertainment AB,2015.0,0.0,0,2015,2,123
21813076561198012909706,76561198012909706,218130,Dungeonland,Action,Critical Studio,2013.0,0.0,1,2013,2,214
